"student_id" "female" "nonwhite" "rep" "mun_school" "math_prof" "math" "math_bl1" "math_bl2" "lp_prof" "lp" "lp_bl1" "lp_bl2"
"3573" 896636 1 1 0 0 -0.307281 12 5 7 0.431608 19 8 11
"3574" 896640 0 1 1 0 -0.334707 13 7 6 -0.139787 15 7 8
"3575" 896641 0 1 0 0 -0.56174 10 6 4 0.359595 16 8 8
"3576" 896642 1 1 1 0 -1.227796 8 5 3 -1.025493 11 5 6
"3577" 896643 1 0 0 0 -0.812741 10 5 5 -0.23236 15 10 5
"3578" 896644 1 1 1 0 0.015161 12 5 7 0.385198 17 8 9
"3579" 1600806 0 1 0 0 -1.025899 9 3 6 -1.306962 7 3 4
"3580" 1600807 1 1 0 0 -1.097766 9 5 4 -1.374759 8 5 3
"3581" 1600808 0 1 0 0 -0.730256 12 5 7 -1.650052 8 6 2
"3582" 1600809 1 1 0 0 0.112465 16 7 9 -0.266518 15 8 7
"3583" 2302371 1 0 0 0 -0.164064 15 6 9 -0.510523 13 6 7
"3584" 3003951 0 1 0 0 -1.482293 9 4 5 -1.230237 8 5 3
"3585" 3706506 1 1 0 0 -0.300289 14 5 9 -0.334371 12 6 6
"3586" 3706507 0 1 0 0 0.546495 19 10 9 0.350808 17 7 10
"3587" 3706508 1 1 0 0 -0.592943 10 6 4 -0.184538 17 9 8
"3588" 3706510 1 1 1 0 -0.743123 10 4 6 0.343097 17 8 9
"3589" 4408206 0 1 0 0 -0.335905 11 6 5 0.550215 18 9 9
"3590" 4408207 0 0 1 0 -1.671889 7 3 4 -1.709863 6 3 3
"3591" 4408208 1 0 0 0 -0.990984 10 6 4 0.252783 17 8 9
"3592" 4408210 0 1 0 0 -0.595879 10 7 3 0.310741 17 8 9
"3593" 4408211 0 1 1 0 -0.561477 11 6 5 -1.103133 11 6 5
"3594" 5111010 1 1 1 0 0.070019 15 6 9 0.608667 20 9 11
"3595" 435621 1 1 0 0 -0.120607 14 8 6 0.420202 19 10 9
"3596" 435622 1 0 1 0 -0.386024 12 8 4 -0.561273 12 7 5
"3597" 435625 1 0 0 0 -0.971352 8 5 3 -0.958752 9 3 6
"3598" 435626 1 0 0 0 -0.472692 13 6 7 0.248203 18 10 8
"3599" 1138800 0 1 1 0 -1.320024 10 2 8 -1.391022 7 3 4
"3600" 1138801 1 0 0 0 0.199877 13 8 5 0.675278 18 8 10
"3601" 1138803 0 0 0 0 0.551642 19 9 10 0.85832 22 11 11
"3602" 1138804 1 1 0 0 -0.536697 9 6 3 -0.012041 16 8 8
"3603" 1841726 1 0 0 0 1.054577 21 10 11 1.361373 22 12 10
"3604" 2543918 1 0 0 0 -0.447867 9 5 4 -0.388164 11 7 4
"3605" 2543919 0 1 0 0 -0.026003 15 7 8 0.290895 17 10 7
"3606" 3246457 0 0 0 0 0.593414 19 11 8 1.108018 20 8 12
"3607" 3246460 0 1 0 0 0.75889 21 11 10 0.090255 15 8 7
"3608" 3948127 1 0 0 0 1.116988 21 11 10 0.778403 20 9 11
"3609" 3948128 1 0 0 0 0.596259 17 9 8 0.75227 18 8 10
"3610" 4650223 0 1 1 0 -1.235582 6 3 3 -0.847526 10 7 3
"3611" 4650224 0 0 1 0 0.204668 17 10 7 0.52304 19 9 10
"3612" 4650226 0 0 0 0 0.035777 14 7 7 -0.653721 14 10 4
"3613" 5352014 0 1 0 0 -0.761005 10 6 4 -1.319604 7 4 3
"3614" 5352015 0 1 1 0 0.526076 18 9 9 0.002889 17 9 8
"3615" 476925 1 0 0 0 -0.693365 8 4 4 0.81215 20 10 10
"3616" 476926 0 1 1 0 -0.402204 16 8 8 -0.650387 10 5 5
"3617" 476927 1 1 0 0 -1.005897 9 4 5 0.627166 19 10 9
"3618" 1180064 1 0 0 0 -1.211169 10 7 3 -0.96717 9 4 5
"3619" 1180066 0 1 1 0 -0.994273 8 4 4 -1.509061 9 4 5
"3620" 1883101 1 1 0 0 -1.016995 7 4 3 -0.021752 15 8 7
"3621" 2585199 1 0 0 0 -0.223371 11 3 8 0.828585 20 9 11
"3622" 2585200 1 0 0 0 -0.446321 11 4 7 0.314911 17 7 10
"3623" 2585201 0 1 1 0 -0.902107 11 8 3 -2.198303 3 1 2
"3624" 3287781 1 1 0 0 0.321502 17 6 11 -0.422588 13 6 7
"3625" 3287782 1 1 0 0 -2.056824 3 2 1 -2.007115 5 1 4
"3626" 3287783 1 1 0 0 0.148034 15 9 6 0.389078 18 8 10
"3627" 3287784 1 0 0 0 -0.121419 13 3 10 0.691924 20 9 11
"3628" 3287785 1 0 0 0 0.694913 17 8 9 0.474245 18 9 9
"3629" 3287786 0 1 1 0 -0.710418 11 5 6 -1.310528 8 3 5
"3630" 3287787 0 1 0 0 -1.654904 6 4 2 -0.371483 14 7 7
"3631" 3287788 0 1 0 0 -1.046387 8 6 2 -1.701642 10 4 6
"3632" 3287789 1 1 0 0 -1.377985 10 6 4 -0.993185 8 4 4
"3633" 3989598 1 0 0 0 0.072903 15 7 8 0.022545 16 10 6
"3634" 3989599 0 0 0 0 0.137706 15 9 6 0.018769 17 9 8
"3635" 4691722 0 1 0 0 -1.54087 8 4 4 -1.670046 7 2 5
"3636" 4691723 0 0 0 0 -0.989887 9 7 2 -1.601082 7 6 1
"3637" 4691724 0 1 0 0 0.265024 17 8 9 -1.566464 8 4 4
"3638" 5393196 0 1 0 0 -0.070403 13 7 6 0.092828 16 8 8
"3639" 5393199 0 1 0 0 -1.980487 3 1 2 -1.937643 6 3 3
"3640" 250778 0 1 0 0 0.483854 17 9 8 -0.422745 14 7 7
"3641" 250779 1 0 0 0 -0.394428 13 9 4 0.684032 21 12 9
"3642" 954616 0 0 0 0 0.000744 12 6 6 -0.340537 13 7 6
"3643" 954617 0 1 0 0 -0.51976 12 5 7 -1.577304 7 3 4
"3644" 954618 1 1 0 0 0.244564 18 8 10 0.392226 19 10 9
"3645" 1658168 1 0 0 0 -1.10006 7 4 3 -0.060782 16 8 8
"3646" 1658169 0 1 0 0 -1.558777 6 2 4 -0.138039 14 7 7
"3647" 1658170 0 1 1 0 -0.565103 11 5 6 0.188713 19 10 9
"3648" 2359767 1 1 0 0 -1.104049 9 3 6 -1.071763 10 6 4
"3649" 2359768 0 1 1 0 -0.308501 11 4 7 -0.132986 16 7 9
"3650" 3061295 0 0 0 0 -0.201667 16 7 9 -1.159248 8 3 5
"3651" 3061298 1 0 1 0 -0.048685 14 7 7 0.932319 20 11 9
"3652" 3061299 1 1 0 0 -0.50756 11 6 5 -0.037244 16 9 7
"3653" 3061301 0 1 0 0 -0.398473 13 6 7 -1.729603 6 2 4
"3654" 3061302 1 1 0 0 0.08977 14 9 5 -0.0073 17 7 10
"3655" 3061303 0 0 1 0 -0.466339 10 8 2 0.150721 17 9 8
"3656" 3764242 1 1 0 0 -0.419278 10 4 6 -0.328987 13 7 6
"3657" 3764243 0 1 0 0 -0.14889 15 7 8 0.423143 20 12 8
"3658" 3764245 1 1 0 0 0.043948 17 8 9 -0.05827 17 8 9
"3659" 3764246 0 1 1 0 -0.216365 15 7 8 -1.196369 8 3 5
"3660" 3764247 1 1 1 0 -0.079388 15 9 6 0.389812 18 7 11
"3661" 4465856 0 1 1 0 -1.153828 5 3 2 -1.362488 8 4 4
"3662" 4465857 0 1 1 0 -0.193598 12 6 6 -0.987834 8 4 4
"3663" 5168109 1 1 1 0 -0.544616 13 8 5 -0.013247 16 10 6
"3664" 5168110 0 0 1 0 -0.196441 13 7 6 -0.702843 13 6 7
"3665" 5168111 1 1 0 0 -0.084487 15 9 6 -0.181723 14 7 7
"3666" 5168112 1 1 0 0 -0.823171 8 3 5 -0.791796 11 7 4
"3667" 316398 1 1 0 0 -0.6897 11 5 6 -0.744426 10 4 6
"3668" 1020009 1 0 0 0 0.541157 19 10 9 1.202874 23 13 10
"3669" 1020010 1 0 0 0 -0.98265 8 3 5 -0.258334 14 6 8
"3670" 1020011 1 1 1 0 -0.936645 8 2 6 0.329676 19 8 11
"3671" 1723063 1 1 0 0 0.000205 15 8 7 0.715296 20 11 9
"3672" 1723064 0 0 1 0 -2.308234 4 1 3 -1.364886 8 5 3
"3673" 1723066 0 1 0 0 -0.213668 13 6 7 -0.264983 15 10 5
"3674" 2424553 1 0 0 0 -0.037414 15 9 6 0.01766 15 6 9
"3675" 2424554 1 1 0 0 -0.142709 13 5 8 -0.555713 13 6 7
"3676" 2424555 1 1 0 0 -0.499648 12 7 5 -0.040075 13 5 8
"3677" 2424556 0 1 1 0 -2.077493 5 4 1 -1.349053 7 5 2
"3678" 2424559 0 1 0 0 -1.572135 8 2 6 -1.326899 8 5 3
"3679" 3126680 1 1 0 0 -0.37748 13 6 7 -0.009528 17 9 8
"3680" 3126682 0 1 1 0 0.422501 16 7 9 -1.821892 5 2 3
"3681" 3829354 0 1 0 0 0.031449 14 9 5 -0.429516 14 8 6
"3682" 3829355 1 1 0 0 -0.101396 14 7 7 0.196537 16 10 6
"3683" 4530726 0 0 1 0 0.921837 21 9 12 0.163546 16 8 8
"3684" 4530727 0 0 1 0 -0.893428 10 6 4 -0.413543 12 6 6
"3685" 4530728 1 1 1 0 -0.142832 16 9 7 0.451679 19 8 11
"3686" 5233523 0 0 0 0 -0.260725 14 7 7 -1.161358 9 3 6
"3687" 5233524 0 1 0 0 -1.148598 9 4 5 -0.575505 12 6 6
"3688" 5233526 0 0 1 0 -0.908684 8 5 3 -0.534438 13 9 4
"3689" 5233528 0 1 1 0 -0.690538 12 5 7 -0.9241 9 4 5
"3690" 316399 1 1 0 0 -1.702195 6 2 4 -1.19631 8 4 4
"3691" 316400 1 1 0 0 -0.305352 14 7 7 -0.30738 14 7 7
"3692" 1020013 0 0 1 0 -0.826719 9 3 6 -0.447572 13 7 6
"3693" 1020015 1 1 0 0 -0.041687 16 6 10 0.72972 17 8 9
"3694" 1020016 0 1 0 0 0.353627 15 5 10 0.605563 20 9 11
"3695" 1020017 0 1 1 0 0.506234 19 11 8 -0.665566 12 7 5
"3696" 1723067 1 0 0 0 -0.77996 10 5 5 -1.47563 6 4 2
"3697" 1723068 0 1 0 0 0.926683 19 11 8 1.449205 22 10 12
"3698" 1723070 0 0 0 0 -0.724649 9 6 3 -0.360093 14 7 7
"3699" 2424560 1 1 0 0 0.154281 16 6 10 0.672011 21 11 10
"3700" 3126684 1 1 0 0 0.173368 15 8 7 0.284628 19 10 9
"3701" 3829356 1 1 0 0 -1.455767 11 5 6 -1.347178 9 5 4
"3702" 3829360 1 1 0 0 -1.785729 5 2 3 -1.090103 10 5 5
"3703" 3829361 1 0 0 0 0.777182 20 8 12 1.069975 20 10 10
"3704" 3829362 1 0 0 0 0.133038 14 6 8 -0.008562 16 7 9
"3705" 4530730 1 1 0 0 -0.681921 11 6 5 -0.415826 13 6 7
"3706" 5233529 0 1 0 0 -0.859902 11 4 7 -0.085915 15 8 7
"3707" 5233530 1 0 0 0 -1.005048 9 6 3 -1.68661 8 4 4
"3708" 5233531 0 0 1 0 -0.059267 12 7 5 -0.331425 14 7 7
"3709" 5233532 0 1 1 0 -0.280397 12 7 5 -1.094853 9 4 5
"3710" 640357 0 1 1 0 -0.510025 12 7 5 -0.916863 9 6 3
"3711" 640358 1 1 0 0 -1.550374 8 5 3 -0.599039 10 7 3
"3712" 640359 1 1 1 0 -0.939134 8 7 1 -0.469184 13 6 7
"3713" 640360 0 0 0 0 0.682515 17 10 7 1.231888 22 11 11
"3714" 640362 1 1 0 0 -0.15028 15 5 10 0.378056 18 11 7
"3715" 1343069 1 1 0 0 -0.500909 15 8 7 0.170614 16 7 9
"3716" 1343070 0 0 0 0 0.464346 16 8 8 -0.625902 12 5 7
"3717" 1343071 0 0 0 0 -0.24741 10 3 7 -0.357183 14 6 8
"3718" 1343072 0 0 0 0 0.674339 18 9 9 -1.222815 8 4 4
"3719" 1343073 0 0 0 0 -1.24246 7 3 4 -0.73845 11 5 6
"3720" 1343074 0 0 1 0 -0.206185 16 9 7 0.100353 17 8 9
"3721" 2045873 0 0 0 0 1.230254 22 10 12 0.760226 21 12 9
"3722" 2045874 1 1 0 0 0.278671 18 9 9 -0.271565 15 7 8
"3723" 2045875 0 0 0 0 0.618991 18 11 7 0.805683 20 10 10
"3724" 2045876 0 1 0 0 -0.936673 9 5 4 -1.430638 7 5 2
"3725" 2045877 1 1 0 0 0.156789 17 8 9 0.015437 16 8 8
"3726" 2045878 1 0 1 0 0.119195 16 9 7 -0.606378 8 4 4
"3727" 2045879 1 1 0 0 -0.056686 12 5 7 0.354943 16 7 9
"3728" 2748399 0 1 1 0 -0.211472 11 8 3 0.513896 19 11 8
"3729" 2748400 1 1 0 0 -0.413288 13 7 6 -0.414838 14 9 5
"3730" 3451002 1 1 0 0 -1.980782 3 1 2 -0.817018 10 8 2
"3731" 3451003 0 0 0 0 -1.561185 5 2 3 -1.03179 9 5 4
"3732" 3451004 0 1 1 0 -0.688933 10 8 2 -0.708978 10 6 4
"3733" 4152001 0 1 0 0 -0.26575 14 7 7 -1.560572 6 2 4
"3734" 4152002 0 1 0 0 -1.144912 8 6 2 -1.426418 7 3 4
"3735" 4854606 0 1 0 0 -0.154146 12 5 7 -0.63119 11 6 5
"3736" 5555191 0 0 0 0 0.831345 19 9 10 0.327356 19 10 9
"3737" 5555192 1 1 1 0 -0.840813 8 4 4 -0.319797 13 7 6
"3738" 5555193 1 1 0 0 1.676752 24 11 13 0.583445 21 11 10
"3739" 5555194 1 1 0 0 0.110018 13 5 8 0.59429 19 10 9
"3740" 5555195 0 1 0 0 1.154511 21 12 9 0.819862 20 9 11
"3741" 5555196 1 0 1 0 0.404432 16 9 7 -0.293492 16 7 9
"3742" 580406 0 1 0 0 -0.350448 12 7 5 -1.724228 6 2 4
"3743" 580407 1 0 0 0 -0.09817 13 6 7 1.322295 23 13 10
"3744" 580409 1 1 0 0 -0.529781 12 5 7 0.535328 18 9 9
"3745" 580410 0 1 0 0 -1.567006 7 3 4 -1.222915 9 4 5
"3746" 1283001 1 1 0 0 -0.321266 9 5 4 -0.075459 15 8 7
"3747" 1283002 1 1 0 0 -1.496916 7 3 4 -1.5529 8 5 3
"3748" 1986332 0 1 0 0 -0.547171 11 5 6 -2.252441 4 2 2
"3749" 1986333 1 1 0 0 0.59587 18 9 9 0.901085 19 10 9
"3750" 1986334 1 1 0 0 -0.925107 9 5 4 -1.386738 6 2 4
"3751" 2688525 1 1 0 0 0.407645 17 8 9 0.088968 15 10 5
"3752" 2688526 1 1 0 0 -0.672301 11 5 6 0.009968 17 7 10
"3753" 2688528 0 1 1 0 -1.257567 9 5 4 -0.677003 12 8 4
"3754" 3391182 0 1 0 0 -1.107754 10 5 5 -1.622854 7 2 5
"3755" 3391184 0 1 1 0 -1.756257 6 4 2 -2.140939 4 1 3
"3756" 4795301 1 1 0 0 0.614665 18 8 10 0.666691 20 10 10
"3757" 4795302 0 1 0 0 0.125464 15 6 9 -0.531591 13 7 6
"3758" 4795303 1 0 0 0 -1.574527 8 7 1 -1.566812 8 5 3
"3759" 5495685 1 1 0 0 0.318614 17 9 8 0.596869 18 11 7
"3760" 5495686 1 1 1 0 -1.494205 7 1 6 -0.51751 13 7 6
"3761" 5495687 0 1 1 0 -1.223282 8 3 5 -1.449906 8 5 3
"3762" 887608 0 1 0 0 -0.143174 12 7 5 -0.430381 14 6 8
"3763" 887610 1 1 1 0 -0.514123 10 4 6 -0.658385 11 4 7
"3764" 1591663 0 0 0 0 -0.783443 10 5 5 -1.213451 10 6 4
"3765" 1591664 1 1 0 0 0.475509 18 9 9 1.187136 22 12 10
"3766" 2994962 0 1 0 0 0.756754 20 11 9 -0.318534 16 10 6
"3767" 2994963 0 1 0 0 -0.214717 11 5 6 0.717535 21 11 10
"3768" 3697433 0 1 1 0 -1.48173 8 5 3 -0.785982 12 6 6
"3769" 3697435 1 1 0 0 0.359793 19 10 9 0.2745 17 6 11
"3770" 4399082 0 1 1 0 -0.043514 13 7 6 -0.960768 11 6 5
"3771" 4399083 0 1 0 0 0.32116 16 9 7 -1.346929 9 6 3
"3772" 4399084 1 0 1 0 -0.968916 12 6 6 -1.169354 10 6 4
"3773" 4399086 0 1 0 0 -1.593832 5 2 3 -0.06172 16 7 9
"3774" 5101754 1 1 0 0 -1.036892 9 4 5 -0.763329 9 2 7
"3775" 5101755 0 0 0 0 -0.072427 15 8 7 0.512506 20 8 12
"3776" 287588 1 1 1 0 -1.623422 12 7 5 -0.686873 12 7 5
"3777" 287589 0 0 0 0 0.733148 19 10 9 0.609544 21 10 11
"3778" 287590 1 1 0 0 -0.71886 10 5 5 -0.363563 13 5 8
"3779" 287591 0 1 0 0 -1.430295 7 4 3 -1.293327 9 6 3
"3780" 991394 0 1 0 0 -0.068175 13 8 5 -0.385741 14 10 4
"3781" 1694461 1 0 0 0 0.377229 16 7 9 0.145794 17 8 9
"3782" 1694462 0 1 0 0 -0.85159 11 9 2 -1.723217 5 3 2
"3783" 1694463 1 1 0 0 -1.241999 10 7 3 -0.119621 15 7 8
"3784" 1694464 1 1 0 0 -0.460954 11 4 7 -0.37263 13 4 9
"3785" 2395873 0 1 0 0 -0.785928 7 5 2 -0.206177 16 9 7
"3786" 3097929 1 0 0 0 -0.563644 10 5 5 -0.23086 14 7 7
"3787" 3800764 1 1 0 0 -0.004077 15 7 8 0.675018 19 9 10
"3788" 3800765 0 0 1 0 -1.282932 6 4 2 -1.42206 9 6 3
"3789" 3800766 1 1 1 0 -1.323595 8 4 4 -0.105641 15 7 8
"3790" 3800768 0 1 0 0 -1.407993 8 5 3 -0.997343 11 6 5
"3791" 4502148 1 0 1 0 -0.482653 12 4 8 -1.308178 9 3 6
"3792" 4502149 0 1 1 0 0.098729 16 8 8 0.09667 18 9 9
"3793" 4502150 0 1 0 0 0.587616 17 10 7 0.313883 20 9 11
"3794" 4502151 0 0 0 0 1.567226 22 10 12 0.712055 20 9 11
"3795" 5204714 0 1 0 0 -1.065359 8 4 4 -0.082587 15 5 10
"3796" 257452 1 1 0 0 -1.006345 9 5 4 -0.102671 14 6 8
"3797" 257453 0 1 0 0 -1.515048 5 3 2 -1.332058 9 4 5
"3798" 961361 0 1 1 0 -1.035836 10 4 6 -0.707713 12 5 7
"3799" 961362 0 0 0 0 -0.907668 9 5 4 -1.272704 9 5 4
"3800" 961363 1 1 0 0 -0.980602 8 4 4 -0.097346 15 5 10
"3801" 961364 0 1 1 0 0.237523 18 9 9 -1.317973 8 7 1
"3802" 1664979 0 1 1 0 -0.422945 15 7 8 -1.712438 6 4 2
"3803" 1664980 1 1 0 0 -1.579426 5 3 2 -1.886452 6 3 3
"3804" 1664981 0 1 0 0 0.643311 20 10 10 -0.515232 14 7 7
"3805" 2366378 0 1 0 0 -1.548647 9 5 4 -0.779879 11 7 4
"3806" 3068088 1 1 0 0 -0.28614 13 4 9 -0.334561 13 6 7
"3807" 3068091 1 0 0 0 -0.462842 9 5 4 -0.823671 12 8 4
"3808" 3068092 1 1 0 0 -0.493893 10 5 5 0.383056 18 9 9
"3809" 3770951 1 0 0 0 0.149064 15 8 7 -0.236368 13 7 6
"3810" 3770952 0 1 1 0 0.296217 18 8 10 -1.502053 6 2 4
"3811" 4472639 0 1 1 0 -0.264318 14 8 6 0.593292 20 10 10
"3812" 4472640 0 0 0 0 -0.568024 8 3 5 0.242905 17 10 7
"3813" 4472641 1 0 0 0 -0.361849 10 5 5 -0.143127 14 6 8
"3814" 5174886 0 1 1 0 -0.36277 14 7 7 -0.058655 16 9 7
"3815" 5174889 1 1 1 0 -0.948598 11 4 7 -1.127774 7 5 2
"3816" 662045 0 0 0 0 0.985089 21 9 12 0.261398 17 10 7
"3817" 662046 0 0 1 0 1.365135 23 11 12 0.952253 22 12 10
"3818" 662047 1 0 0 0 0.291603 15 8 7 0.133151 15 9 6
"3819" 662048 1 0 0 0 -0.244842 12 7 5 1.559554 23 12 11
"3820" 662050 1 0 0 0 -0.096473 15 6 9 0.45525 19 8 11
"3821" 1364756 1 1 0 0 -0.991981 7 4 3 0.916803 22 10 12
"3822" 1364757 0 1 0 0 0.952356 21 10 11 0.523176 22 13 9
"3823" 1364758 1 1 0 0 0.298273 17 8 9 -0.603739 14 8 6
"3824" 1364759 1 1 0 0 1.001862 20 10 10 0.735111 18 8 10
"3825" 2067658 0 0 0 0 0.618859 18 10 8 0.862274 21 10 11
"3826" 2067659 1 0 0 0 -0.261321 11 8 3 -0.071634 16 6 10
"3827" 2067660 1 0 0 0 0.486993 20 10 10 0.289632 18 9 9
"3828" 2067661 1 1 0 0 0.489603 16 10 6 0.863039 22 10 12
"3829" 2067662 1 1 0 0 0.683761 21 12 9 0.634006 17 8 9
"3830" 2067663 0 1 0 0 0.988987 21 12 9 0.293904 17 8 9
"3831" 2067664 1 1 0 0 0.245371 14 7 7 0.772599 19 9 10
"3832" 2067665 1 0 0 0 0.470358 16 9 7 1.053226 21 11 10
"3833" 2067666 0 0 0 0 0.735202 19 10 9 0.763783 21 11 10
"3834" 2067667 1 0 0 0 0.85936 21 10 11 1.059453 23 12 11
"3835" 2769686 0 0 1 0 -1.224572 8 4 4 -1.336254 7 4 3
"3836" 2769687 0 0 0 0 0.536813 18 10 8 -0.103336 14 6 8
"3837" 2769688 0 0 0 0 1.086261 20 11 9 0.154179 17 8 9
"3838" 2769689 1 0 0 0 0.927701 21 12 9 -0.015831 13 8 5
"3839" 3472573 0 1 0 0 0.262913 15 7 8 1.179824 21 10 11
"3840" 3472574 0 1 0 0 -0.948585 12 5 7 -1.088548 11 6 5
"3841" 3472575 1 0 0 0 0.557977 19 9 10 0.607257 19 12 7
"3842" 3472576 0 1 0 0 0.923834 20 9 11 0.303446 18 12 6
"3843" 3472577 1 1 0 0 1.493891 23 12 11 0.981082 21 11 10
"3844" 3472578 0 1 0 0 -0.946728 12 5 7 -1.420644 8 3 5
"3845" 4173697 0 0 0 0 0.141805 14 8 6 -0.176661 15 7 8
"3846" 4173698 1 1 0 0 0.677144 17 11 6 0.98408 20 10 10
"3847" 4173699 1 1 0 0 -0.477375 12 5 7 -0.935744 9 5 4
"3848" 4173700 0 1 0 0 0.372852 18 9 9 0.297969 19 10 9
"3849" 4173701 1 1 0 0 1.029237 19 9 10 0.958459 22 10 12
"3850" 4173702 1 0 0 0 0.014334 14 6 8 -0.773996 12 6 6
"3851" 4173703 0 1 0 0 -1.28075 8 3 5 -0.637421 14 6 8
"3852" 4876139 1 1 0 0 -1.460526 6 3 3 -0.186713 14 9 5
"3853" 4876140 1 0 0 0 1.305046 23 12 11 0.802775 19 10 9
"3854" 4876141 1 0 0 0 0.656485 18 7 11 0.394088 18 7 11
"3855" 73262 1 1 0 0 -0.293824 11 6 5 0.518096 19 8 11
"3856" 73263 1 0 0 0 -0.937361 9 4 5 -0.516753 13 4 9
"3857" 73265 1 1 0 0 -0.112326 10 5 5 -1.61086 7 4 3
"3858" 776615 0 1 0 0 -0.43225 9 4 5 -0.909883 9 5 4
"3859" 776616 0 0 0 0 -0.029626 13 7 6 0.341261 17 9 8
"3860" 776617 1 0 0 0 0.574102 18 9 9 -1.026478 10 7 3
"3861" 776618 1 0 0 0 0.25681 15 6 9 1.616357 24 11 13
"3862" 1479178 0 0 0 0 -0.366864 13 7 6 -0.067776 18 10 8
"3863" 1479179 0 1 0 0 0.525945 19 9 10 -1.317435 9 4 5
"3864" 1479180 0 1 1 0 -0.188326 13 7 6 -0.216998 15 7 8
"3865" 1479181 1 1 0 0 -0.321698 12 6 6 0.311655 17 9 8
"3866" 1479182 1 1 0 0 -0.33238 13 6 7 0.606709 18 9 9
"3867" 2181685 0 0 0 0 0.359118 14 9 5 0.006409 15 7 8
"3868" 2181687 1 0 1 0 -0.373246 13 5 8 0.299917 17 9 8
"3869" 2181689 1 1 0 0 -0.640002 9 6 3 -0.317529 14 8 6
"3870" 2181690 1 0 0 0 -0.73859 10 8 2 -0.533594 13 6 7
"3871" 2883942 0 0 1 0 -0.499956 11 6 5 -0.935523 11 7 4
"3872" 2883943 1 1 0 0 -0.316602 10 4 6 -0.055458 17 9 8
"3873" 2883944 0 1 0 0 1.330501 24 11 13 -0.30369 15 9 6
"3874" 2883945 0 0 0 0 -0.550112 11 4 7 -1.163707 10 6 4
"3875" 2883946 1 1 0 0 -0.469567 10 4 6 -0.829204 12 5 7
"3876" 3586347 0 1 0 0 -0.264764 13 5 8 -0.430396 14 6 8
"3877" 3586348 0 1 0 0 -0.098572 13 7 6 -0.482671 12 4 8
"3878" 3586349 0 0 0 0 -1.112935 7 6 1 -1.958817 3 1 2
"3879" 3586350 1 0 0 0 0.194952 15 6 9 -0.064686 16 7 9
"3880" 3586351 0 0 0 0 -0.094926 13 6 7 -0.234799 15 7 8
"3881" 4287822 0 1 0 0 0.931391 20 10 10 0.758292 20 9 11
"3882" 4287823 0 1 0 0 0.048718 13 4 9 -1.985573 5 2 3
"3883" 4287824 1 0 0 0 -0.299613 13 6 7 0.114115 16 9 7
"3884" 4287825 1 1 0 0 -0.354751 12 4 8 -1.147768 9 3 6
"3885" 111484 1 1 0 0 -0.225789 11 7 4 0.481286 19 11 8
"3886" 111485 0 1 0 0 -0.408347 13 6 7 -0.430056 13 7 6
"3887" 111486 1 1 0 0 0.183893 17 10 7 0.869871 21 13 8
"3888" 814633 1 1 0 0 -0.307064 14 9 5 -0.002205 17 8 9
"3889" 814634 1 0 0 0 0.461369 16 8 8 0.363744 18 9 9
"3890" 814635 0 0 0 0 0.686934 19 11 8 0.18073 16 7 9
"3891" 1517548 1 1 0 0 -0.2703 11 3 8 0.174095 17 8 9
"3892" 1517549 1 0 0 0 0.46803 16 8 8 0.373213 17 8 9
"3893" 1517550 1 0 0 0 -0.028456 13 8 5 -0.187777 16 8 8
"3894" 1517551 1 0 1 0 -0.761551 11 4 7 -0.44581 13 9 4
"3895" 1517552 1 1 0 0 -1.332516 8 5 3 -0.636302 11 4 7
"3896" 1517553 0 1 0 0 -1.207778 6 3 3 -0.041791 14 8 6
"3897" 2219872 1 0 1 0 0.661344 18 8 10 0.007932 17 9 8
"3898" 2219874 0 1 0 0 -0.330303 13 9 4 -0.579647 15 9 6
"3899" 2921926 0 1 1 0 -0.681613 10 4 6 0.030112 17 10 7
"3900" 2921927 0 1 0 0 -0.543258 11 5 6 0.533148 18 9 9
"3901" 2921928 1 0 0 0 -0.317455 12 6 6 0.255973 18 9 9
"3902" 2921929 0 1 0 0 -0.109264 13 5 8 0.321516 15 8 7
"3903" 2921930 1 0 0 0 0.1128 17 7 10 -1.383326 6 5 1
"3904" 2921931 0 1 0 0 -0.611684 11 8 3 0.47726 17 8 9
"3905" 3624702 1 1 1 0 0.138647 15 7 8 0.620149 19 11 8
"3906" 4326333 0 0 0 0 0.220924 15 7 8 0.1513 16 8 8
"3907" 4326335 1 0 0 0 -0.116759 14 8 6 -0.136649 16 6 10
"3908" 5028368 0 1 1 0 -0.163011 12 8 4 0.125866 17 11 6
"3909" 5028369 0 0 0 0 -0.791187 8 5 3 -0.149921 14 8 6
"3910" 5028370 0 1 0 0 -0.204523 12 7 5 0.487438 20 12 8
"3911" 5028373 1 1 0 0 0.777323 20 10 10 1.062572 20 10 10
"3912" 231041 0 1 1 0 -1.352075 6 3 3 -2.102526 4 2 2
"3913" 231042 0 0 1 0 -0.136179 11 7 4 -0.476297 12 7 5
"3914" 231043 0 1 0 0 0.495627 17 10 7 -0.437175 13 6 7
"3915" 231044 1 0 0 0 0.801091 20 10 10 0.634371 21 10 11
"3916" 231045 0 1 1 0 0.644934 20 9 11 -0.523492 13 9 4
"3917" 934913 1 0 0 0 0.53988 19 9 10 1.101787 22 12 10
"3918" 934914 1 0 0 0 0.232231 17 9 8 0.144172 19 8 11
"3919" 1638703 0 1 0 0 -0.762557 10 4 6 -0.947777 9 4 5
